history_id,opportunity_id,from_stage,to_stage,changed_at,changed_by_seller_id
H0006622,O001758,,Prospecting,2024-09-14 09:00:00,S027
H0006623,O001758,Prospecting,Qualification,2024-09-28 11:00:00,S027
H0006624,O001758,Qualification,Closed Lost,2024-10-04 12:00:00,S027
H0006625,O001759,,Prospecting,2025-01-29 09:00:00,S033
H0006626,O001759,Prospecting,Qualification,2025-02-15 13:00:00,S033
H0006627,O001759,Qualification,Proposal,2025-05-11 17:00:00,S033
H0006628,O001759,Proposal,Negotiation,2025-05-24 17:00:00,S033
H0006629,O001760,,Prospecting,2024-01-03 09:00:00,S008
H0006630,O001760,Prospecting,Qualification,2024-01-07 17:00:00,S008
H0006631,O001760,Qualification,Proposal,2024-01-07 14:00:00,S008
H0006632,O001760,Proposal,Closed Lost,2024-02-21 13:00:00,S008
H0006633,O001761,,Prospecting,2025-05-02 09:00:00,S002
H0006634,O001761,Prospecting,Qualification,2025-06-01 10:00:00,S002
H0006635,O001761,Qualification,Proposal,2025-06-21 11:00:00,S002
H0006636,O001762,,Prospecting,2023-11-15 09:00:00,S009
H0006637,O001762,Prospecting,Qualification,2023-12-16 15:00:00,S009
H0006638,O001762,Qualification,Proposal,2024-02-02 09:00:00,S009
H0006639,O001762,Proposal,Negotiation,2024-04-08 11:00:00,S009
H0006640,O001762,Negotiation,Closed Won,2024-04-17 17:00:00,S009
H0006641,O001763,,Prospecting,2023-10-03 09:00:00,S023
H0006642,O001763,Prospecting,Qualification,2023-10-10 12:00:00,S023
H0006643,O001763,Qualification,Proposal,2024-01-30 11:00:00,S023
H0006644,O001763,Proposal,Negotiation,2024-02-17 12:00:00,S023
H0006645,O001763,Negotiation,Closed Won,2024-03-05 11:00:00,S023
H0006646,O001764,,Prospecting,2023-11-17 09:00:00,S009
H0006647,O001764,Prospecting,Qualification,2023-12-28 14:00:00,S009
H0006648,O001764,Qualification,Proposal,2023-12-29 10:00:00,S009
H0006649,O001764,Proposal,Negotiation,2024-02-22 09:00:00,S009
H0006650,O001764,Negotiation,Closed Won,2024-03-01 13:00:00,S009
H0006651,O001765,,Prospecting,2024-11-02 09:00:00,S033
H0006652,O001765,Prospecting,Closed Lost,2024-11-12 12:00:00,S033
H0006653,O001766,,Prospecting,2024-09-07 09:00:00,S040
H0006654,O001766,Prospecting,Closed Lost,2024-11-02 09:00:00,S040
H0006655,O001767,,Prospecting,2025-01-31 09:00:00,S016
H0006656,O001767,Prospecting,Qualification,2025-02-01 09:00:00,S016
H0006657,O001767,Qualification,Proposal,2025-03-05 13:00:00,S016
H0006658,O001767,Proposal,Closed Lost,2025-04-05 14:00:00,S016
H0006659,O001768,,Prospecting,2025-06-13 09:00:00,S031
H0006660,O001769,,Prospecting,2025-05-17 09:00:00,S001
H0006661,O001769,Prospecting,Qualification,2025-05-26 08:00:00,S001
H0006662,O001769,Qualification,Proposal,2025-06-17 12:00:00,S001
H0006663,O001769,Proposal,Negotiation,2025-06-21 14:00:00,S001
H0006664,O001770,,Prospecting,2025-06-13 09:00:00,S039
H0006665,O001771,,Prospecting,2024-09-17 09:00:00,S020
H0006666,O001771,Prospecting,Qualification,2024-10-31 08:00:00,S020
H0006667,O001771,Qualification,Proposal,2024-11-10 15:00:00,S020
H0006668,O001771,Proposal,Negotiation,2024-11-29 08:00:00,S020
H0006669,O001771,Negotiation,Closed Won,2024-12-05 10:00:00,S020
H0006670,O001772,,Prospecting,2024-04-19 09:00:00,S026
H0006671,O001772,Prospecting,Closed Lost,2024-06-02 10:00:00,S026
H0006672,O001773,,Prospecting,2025-05-03 09:00:00,S025
H0006673,O001773,Prospecting,Qualification,2025-05-16 15:00:00,S025
H0006674,O001773,Qualification,Proposal,2025-05-21 08:00:00,S025
H0006675,O001773,Proposal,Closed Lost,2025-05-24 11:00:00,S025
H0006676,O001774,,Prospecting,2024-03-03 09:00:00,S035
H0006677,O001774,Prospecting,Qualification,2024-03-07 08:00:00,S035
H0006678,O001774,Qualification,Proposal,2024-03-14 16:00:00,S035
H0006679,O001774,Proposal,Closed Lost,2024-04-05 09:00:00,S035
H0006680,O001775,,Prospecting,2025-02-12 09:00:00,S012
H0006681,O001775,Prospecting,Qualification,2025-02-20 17:00:00,S012
H0006682,O001775,Qualification,Proposal,2025-03-22 09:00:00,S012
H0006683,O001775,Proposal,Closed Lost,2025-04-06 16:00:00,S012
H0006684,O001776,,Prospecting,2023-07-08 09:00:00,S037
H0006685,O001776,Prospecting,Qualification,2023-07-30 08:00:00,S037
H0006686,O001776,Qualification,Proposal,2023-08-01 15:00:00,S037
H0006687,O001776,Proposal,Closed Lost,2023-08-19 16:00:00,S037
H0006688,O001777,,Prospecting,2024-12-08 09:00:00,S009
H0006689,O001777,Prospecting,Qualification,2024-12-26 14:00:00,S009
H0006690,O001777,Qualification,Proposal,2025-01-22 15:00:00,S009
H0006691,O001777,Proposal,Negotiation,2025-02-19 13:00:00,S009
H0006692,O001777,Negotiation,Closed Won,2025-03-26 16:00:00,S009
H0006693,O001778,,Prospecting,2025-03-18 09:00:00,S022
H0006694,O001778,Prospecting,Qualification,2025-03-29 09:00:00,S022
H0006695,O001778,Qualification,Proposal,2025-04-22 09:00:00,S022
H0006696,O001778,Proposal,Closed Lost,2025-04-25 11:00:00,S022
H0006697,O001779,,Prospecting,2024-01-23 09:00:00,S012
H0006698,O001779,Prospecting,Qualification,2024-01-27 17:00:00,S012
H0006699,O001779,Qualification,Proposal,2024-02-12 14:00:00,S012
H0006700,O001779,Proposal,Negotiation,2024-02-18 13:00:00,S012
H0006701,O001779,Negotiation,Closed Won,2024-02-26 16:00:00,S012
H0006702,O001780,,Prospecting,2024-11-11 09:00:00,S005
H0006703,O001780,Prospecting,Closed Lost,2025-06-21 13:00:00,S005
H0006704,O001781,,Prospecting,2025-06-19 09:00:00,S024
H0006705,O001782,,Prospecting,2025-02-11 09:00:00,S012
H0006706,O001782,Prospecting,Qualification,2025-02-24 12:00:00,S012
H0006707,O001782,Qualification,Proposal,2025-03-01 08:00:00,S012
H0006708,O001782,Proposal,Negotiation,2025-03-12 15:00:00,S012
H0006709,O001782,Negotiation,Closed Lost,2025-03-29 13:00:00,S012
H0006710,O001783,,Prospecting,2023-03-28 09:00:00,S013
H0006711,O001783,Prospecting,Qualification,2023-04-03 15:00:00,S013
H0006712,O001783,Qualification,Proposal,2023-04-06 14:00:00,S013
H0006713,O001783,Proposal,Closed Lost,2023-05-11 13:00:00,S013
H0006714,O001784,,Prospecting,2023-06-13 09:00:00,S023
H0006715,O001784,Prospecting,Qualification,2023-06-27 13:00:00,S023
H0006716,O001784,Qualification,Proposal,2023-07-03 10:00:00,S023
H0006717,O001784,Proposal,Negotiation,2023-07-04 11:00:00,S023
H0006718,O001784,Negotiation,Closed Lost,2023-08-01 09:00:00,S023
H0006719,O001785,,Prospecting,2024-09-20 09:00:00,S005
H0006720,O001785,Prospecting,Closed Lost,2025-01-21 12:00:00,S005
H0006721,O001786,,Prospecting,2024-01-31 09:00:00,S040
H0006722,O001786,Prospecting,Qualification,2024-01-31 12:00:00,S040
H0006723,O001786,Qualification,Proposal,2024-03-03 15:00:00,S040
H0006724,O001786,Proposal,Negotiation,2024-03-07 14:00:00,S040
H0006725,O001786,Negotiation,Closed Won,2024-04-23 09:00:00,S040
H0006726,O001787,,Prospecting,2023-01-12 09:00:00,S021
H0006727,O001787,Prospecting,Closed Lost,2023-03-27 15:00:00,S021
H0006728,O001788,,Prospecting,2024-10-04 09:00:00,S033
H0006729,O001788,Prospecting,Closed Lost,2024-12-05 17:00:00,S033
H0006730,O001789,,Prospecting,2023-07-03 09:00:00,S023
H0006731,O001789,Prospecting,Qualification,2023-08-13 16:00:00,S023
H0006732,O001789,Qualification,Proposal,2023-09-09 10:00:00,S023
H0006733,O001789,Proposal,Negotiation,2023-09-10 16:00:00,S023
H0006734,O001789,Negotiation,Closed Lost,2023-09-11 16:00:00,S023
H0006735,O001790,,Prospecting,2025-02-06 09:00:00,S016
H0006736,O001790,Prospecting,Qualification,2025-03-29 14:00:00,S016
H0006737,O001790,Qualification,Proposal,2025-03-31 17:00:00,S016
H0006738,O001790,Proposal,Negotiation,2025-05-13 08:00:00,S016
H0006739,O001790,Negotiation,Closed Lost,2025-05-15 13:00:00,S016
H0006740,O001791,,Prospecting,2025-05-08 09:00:00,S019
H0006741,O001791,Prospecting,Qualification,2025-06-12 09:00:00,S019
H0006742,O001792,,Prospecting,2023-03-07 09:00:00,S019
H0006743,O001792,Prospecting,Qualification,2023-03-10 17:00:00,S019
H0006744,O001792,Qualification,Proposal,2023-04-27 13:00:00,S019
H0006745,O001792,Proposal,Negotiation,2023-05-07 09:00:00,S019
H0006746,O001792,Negotiation,Closed Lost,2023-07-15 12:00:00,S019
H0006747,O001793,,Prospecting,2025-04-08 09:00:00,S019
H0006748,O001793,Prospecting,Qualification,2025-04-10 10:00:00,S019
H0006749,O001793,Qualification,Proposal,2025-04-11 13:00:00,S019
H0006750,O001793,Proposal,Negotiation,2025-04-19 10:00:00,S019
H0006751,O001793,Negotiation,Closed Lost,2025-05-03 15:00:00,S019
H0006752,O001794,,Prospecting,2023-12-22 09:00:00,S009
H0006753,O001794,Prospecting,Qualification,2024-06-17 11:00:00,S009
H0006754,O001794,Qualification,Closed Lost,2024-07-08 10:00:00,S009
H0006755,O001795,,Prospecting,2023-04-01 09:00:00,S016
H0006756,O001795,Prospecting,Qualification,2023-04-04 15:00:00,S016
H0006757,O001795,Qualification,Proposal,2023-04-06 12:00:00,S016
H0006758,O001795,Proposal,Closed Lost,2023-07-26 13:00:00,S016
H0006759,O001796,,Prospecting,2023-08-26 09:00:00,S040
H0006760,O001796,Prospecting,Qualification,2023-09-07 09:00:00,S040
H0006761,O001796,Qualification,Closed Lost,2023-09-22 09:00:00,S040
H0006762,O001797,,Prospecting,2025-04-01 09:00:00,S016
H0006763,O001797,Prospecting,Qualification,2025-04-04 13:00:00,S016
H0006764,O001797,Qualification,Proposal,2025-04-05 14:00:00,S016
H0006765,O001797,Proposal,Negotiation,2025-05-20 10:00:00,S016
H0006766,O001797,Negotiation,Closed Won,2025-06-08 10:00:00,S016
H0006767,O001798,,Prospecting,2025-03-02 09:00:00,S029
H0006768,O001798,Prospecting,Qualification,2025-03-04 12:00:00,S029
H0006769,O001798,Qualification,Proposal,2025-03-17 09:00:00,S029
H0006770,O001798,Proposal,Negotiation,2025-04-04 09:00:00,S029
H0006771,O001798,Negotiation,Closed Won,2025-04-07 12:00:00,S029
H0006772,O001799,,Prospecting,2025-05-16 09:00:00,S010
H0006773,O001799,Prospecting,Qualification,2025-05-23 14:00:00,S010
H0006774,O001799,Qualification,Proposal,2025-05-26 17:00:00,S010
H0006775,O001800,,Prospecting,2025-05-15 09:00:00,S040
H0006776,O001800,Prospecting,Qualification,2025-06-16 15:00:00,S040
H0006777,O001800,Qualification,Proposal,2025-06-18 09:00:00,S040
H0006778,O001800,Proposal,Negotiation,2025-06-25 10:00:00,S040
H0006779,O001800,Negotiation,Closed Won,2025-06-29 17:00:00,S040
H0006780,O001801,,Prospecting,2023-12-31 09:00:00,S005
H0006781,O001801,Prospecting,Qualification,2024-01-11 16:00:00,S005
H0006782,O001801,Qualification,Proposal,2024-01-18 16:00:00,S005
H0006783,O001801,Proposal,Negotiation,2024-01-19 15:00:00,S005
H0006784,O001801,Negotiation,Closed Won,2024-01-20 11:00:00,S005
H0006785,O001802,,Prospecting,2023-05-14 09:00:00,S032
H0006786,O001802,Prospecting,Closed Lost,2023-07-16 11:00:00,S032
H0006787,O001803,,Prospecting,2025-06-25 09:00:00,S004
H0006788,O001804,,Prospecting,2025-01-29 09:00:00,S012
H0006789,O001804,Prospecting,Qualification,2025-02-20 17:00:00,S012
H0006790,O001804,Qualification,Proposal,2025-03-02 08:00:00,S012
H0006791,O001804,Proposal,Negotiation,2025-03-09 14:00:00,S012
H0006792,O001804,Negotiation,Closed Won,2025-03-29 09:00:00,S012
H0006793,O001805,,Prospecting,2024-12-21 09:00:00,S012
H0006794,O001805,Prospecting,Qualification,2024-12-31 08:00:00,S012
H0006795,O001805,Qualification,Closed Lost,2025-01-17 11:00:00,S012
H0006796,O001806,,Prospecting,2025-03-28 09:00:00,S028
H0006797,O001806,Prospecting,Closed Lost,2025-04-05 16:00:00,S028
H0006798,O001807,,Prospecting,2025-02-06 09:00:00,S001
H0006799,O001807,Prospecting,Qualification,2025-02-25 09:00:00,S001
H0006800,O001807,Qualification,Proposal,2025-03-18 11:00:00,S001
H0006801,O001807,Proposal,Negotiation,2025-03-19 09:00:00,S001
H0006802,O001807,Negotiation,Closed Won,2025-03-21 09:00:00,S001
H0006803,O001808,,Prospecting,2025-05-08 09:00:00,S011
H0006804,O001808,Prospecting,Qualification,2025-06-12 11:00:00,S011
H0006805,O001808,Qualification,Proposal,2025-06-29 14:00:00,S011
H0006806,O001809,,Prospecting,2024-03-11 09:00:00,S014
H0006807,O001809,Prospecting,Qualification,2024-03-12 14:00:00,S014
H0006808,O001809,Qualification,Proposal,2024-04-06 11:00:00,S014
H0006809,O001809,Proposal,Closed Lost,2024-04-09 17:00:00,S014
H0006810,O001810,,Prospecting,2024-08-22 09:00:00,S018
H0006811,O001810,Prospecting,Qualification,2024-08-28 12:00:00,S018
H0006812,O001810,Qualification,Proposal,2024-08-28 15:00:00,S018
H0006813,O001810,Proposal,Negotiation,2024-09-10 08:00:00,S018
H0006814,O001810,Negotiation,Closed Lost,2024-09-29 10:00:00,S018
H0006815,O001811,,Prospecting,2024-11-11 09:00:00,S022
H0006816,O001811,Prospecting,Qualification,2024-11-23 12:00:00,S022
H0006817,O001811,Qualification,Closed Lost,2025-01-20 15:00:00,S022
H0006818,O001812,,Prospecting,2023-08-27 09:00:00,S026
H0006819,O001812,Prospecting,Closed Lost,2023-10-07 10:00:00,S026
H0006820,O001813,,Prospecting,2024-04-28 09:00:00,S016
H0006821,O001813,Prospecting,Qualification,2024-04-30 09:00:00,S016
H0006822,O001813,Qualification,Closed Lost,2024-05-22 14:00:00,S016
H0006823,O001814,,Prospecting,2023-03-23 09:00:00,S027
H0006824,O001814,Prospecting,Qualification,2023-04-23 09:00:00,S027
H0006825,O001814,Qualification,Proposal,2023-05-07 12:00:00,S027
H0006826,O001814,Proposal,Closed Lost,2023-05-23 12:00:00,S027
H0006827,O001815,,Prospecting,2025-03-05 09:00:00,S005
H0006828,O001815,Prospecting,Qualification,2025-03-13 08:00:00,S005
H0006829,O001815,Qualification,Proposal,2025-04-14 11:00:00,S005
H0006830,O001815,Proposal,Negotiation,2025-05-04 11:00:00,S005
H0006831,O001815,Negotiation,Closed Won,2025-06-12 13:00:00,S005
H0006832,O001816,,Prospecting,2023-06-26 09:00:00,S011
H0006833,O001816,Prospecting,Qualification,2023-07-11 14:00:00,S011
H0006834,O001816,Qualification,Proposal,2023-08-17 10:00:00,S011
H0006835,O001816,Proposal,Negotiation,2023-10-10 16:00:00,S011
H0006836,O001816,Negotiation,Closed Won,2023-11-19 09:00:00,S011
H0006837,O001817,,Prospecting,2024-09-23 09:00:00,S001
H0006838,O001817,Prospecting,Qualification,2024-10-04 08:00:00,S001
H0006839,O001817,Qualification,Proposal,2024-10-11 16:00:00,S001
H0006840,O001817,Proposal,Closed Lost,2024-11-12 10:00:00,S001
H0006841,O001818,,Prospecting,2024-08-10 09:00:00,S020
H0006842,O001818,Prospecting,Qualification,2024-08-17 13:00:00,S020
H0006843,O001818,Qualification,Closed Lost,2024-09-18 12:00:00,S020
H0006844,O001819,,Prospecting,2024-04-17 09:00:00,S001
H0006845,O001819,Prospecting,Qualification,2024-06-02 17:00:00,S001
H0006846,O001819,Qualification,Proposal,2024-06-18 17:00:00,S001
H0006847,O001819,Proposal,Negotiation,2024-07-14 10:00:00,S001
H0006848,O001819,Negotiation,Closed Won,2024-08-06 16:00:00,S001
H0006849,O001820,,Prospecting,2025-03-28 09:00:00,S015
H0006850,O001820,Prospecting,Qualification,2025-05-05 12:00:00,S015
H0006851,O001820,Qualification,Proposal,2025-05-25 09:00:00,S015
H0006852,O001820,Proposal,Negotiation,2025-06-21 10:00:00,S015
H0006853,O001821,,Prospecting,2023-11-12 09:00:00,S021
H0006854,O001821,Prospecting,Qualification,2023-11-12 08:00:00,S021
H0006855,O001821,Qualification,Proposal,2024-01-15 11:00:00,S021
H0006856,O001821,Proposal,Negotiation,2024-01-22 15:00:00,S021
H0006857,O001821,Negotiation,Closed Lost,2024-02-10 15:00:00,S021
H0006858,O001822,,Prospecting,2023-07-30 09:00:00,S032
H0006859,O001822,Prospecting,Qualification,2023-07-31 12:00:00,S032
H0006860,O001822,Qualification,Proposal,2023-08-02 11:00:00,S032
H0006861,O001822,Proposal,Negotiation,2023-08-08 13:00:00,S032
H0006862,O001822,Negotiation,Closed Lost,2023-08-17 16:00:00,S032
H0006863,O001823,,Prospecting,2025-01-16 09:00:00,S008
H0006864,O001823,Prospecting,Qualification,2025-01-28 12:00:00,S008
H0006865,O001823,Qualification,Closed Lost,2025-02-13 09:00:00,S008
H0006866,O001824,,Prospecting,2024-02-05 09:00:00,S027
H0006867,O001824,Prospecting,Qualification,2024-02-21 09:00:00,S027
H0006868,O001824,Qualification,Proposal,2024-02-26 12:00:00,S027
H0006869,O001824,Proposal,Negotiation,2024-03-02 10:00:00,S027
H0006870,O001824,Negotiation,Closed Won,2024-03-23 13:00:00,S027
H0006871,O001825,,Prospecting,2025-05-07 09:00:00,S008
H0006872,O001825,Prospecting,Qualification,2025-05-08 14:00:00,S008
H0006873,O001825,Qualification,Proposal,2025-06-21 16:00:00,S008
H0006874,O001826,,Prospecting,2025-04-14 09:00:00,S009
H0006875,O001826,Prospecting,Qualification,2025-05-06 10:00:00,S009
H0006876,O001826,Qualification,Proposal,2025-06-04 10:00:00,S009
H0006877,O001826,Proposal,Negotiation,2025-06-06 10:00:00,S009
H0006878,O001826,Negotiation,Closed Won,2025-06-29 14:00:00,S009
H0006879,O001827,,Prospecting,2024-03-27 09:00:00,S028
H0006880,O001827,Prospecting,Qualification,2024-04-12 09:00:00,S028
H0006881,O001827,Qualification,Proposal,2024-04-20 08:00:00,S028
H0006882,O001827,Proposal,Closed Lost,2024-05-09 17:00:00,S028
H0006883,O001828,,Prospecting,2023-12-15 09:00:00,S001
H0006884,O001828,Prospecting,Qualification,2023-12-20 14:00:00,S001
H0006885,O001828,Qualification,Proposal,2023-12-26 15:00:00,S001
H0006886,O001828,Proposal,Closed Lost,2024-01-04 13:00:00,S001
H0006887,O001829,,Prospecting,2024-11-01 09:00:00,S030
H0006888,O001829,Prospecting,Qualification,2024-11-07 09:00:00,S030
H0006889,O001829,Qualification,Closed Lost,2024-11-25 10:00:00,S030
H0006890,O001830,,Prospecting,2025-02-27 09:00:00,S014
H0006891,O001830,Prospecting,Qualification,2025-03-06 15:00:00,S014
H0006892,O001830,Qualification,Closed Lost,2025-03-07 12:00:00,S014
H0006893,O001831,,Prospecting,2023-10-25 09:00:00,S021
H0006894,O001831,Prospecting,Qualification,2023-12-14 17:00:00,S021
H0006895,O001831,Qualification,Proposal,2023-12-30 10:00:00,S021
H0006896,O001831,Proposal,Negotiation,2024-01-04 11:00:00,S021
H0006897,O001831,Negotiation,Closed Won,2024-01-16 11:00:00,S021
H0006898,O001832,,Prospecting,2025-04-18 09:00:00,S009
H0006899,O001832,Prospecting,Qualification,2025-04-28 16:00:00,S009
H0006900,O001832,Qualification,Proposal,2025-05-13 11:00:00,S009
H0006901,O001832,Proposal,Negotiation,2025-05-23 12:00:00,S009
H0006902,O001832,Negotiation,Closed Won,2025-06-17 12:00:00,S009
H0006903,O001833,,Prospecting,2024-02-22 09:00:00,S010
H0006904,O001833,Prospecting,Qualification,2024-03-19 11:00:00,S010
H0006905,O001833,Qualification,Proposal,2024-04-05 09:00:00,S010
H0006906,O001833,Proposal,Negotiation,2024-04-26 16:00:00,S010
H0006907,O001833,Negotiation,Closed Won,2024-05-05 14:00:00,S010
H0006908,O001834,,Prospecting,2025-06-22 09:00:00,S026
H0006909,O001835,,Prospecting,2024-06-23 09:00:00,S031
H0006910,O001835,Prospecting,Qualification,2024-08-23 12:00:00,S031
H0006911,O001835,Qualification,Closed Lost,2024-09-15 13:00:00,S031
H0006912,O001836,,Prospecting,2023-02-28 09:00:00,S018
H0006913,O001836,Prospecting,Qualification,2023-03-25 11:00:00,S018
H0006914,O001836,Qualification,Closed Lost,2023-03-28 16:00:00,S018
H0006915,O001837,,Prospecting,2025-04-08 09:00:00,S009
H0006916,O001837,Prospecting,Qualification,2025-04-24 09:00:00,S009
H0006917,O001837,Qualification,Proposal,2025-06-10 10:00:00,S009
H0006918,O001837,Proposal,Negotiation,2025-06-17 15:00:00,S009
H0006919,O001837,Negotiation,Closed Won,2025-06-26 13:00:00,S009
H0006920,O001838,,Prospecting,2024-03-15 09:00:00,S011
H0006921,O001838,Prospecting,Qualification,2024-03-25 08:00:00,S011
H0006922,O001838,Qualification,Closed Lost,2024-08-03 10:00:00,S011
H0006923,O001839,,Prospecting,2024-03-24 09:00:00,S013
H0006924,O001839,Prospecting,Qualification,2024-04-04 13:00:00,S013
H0006925,O001839,Qualification,Proposal,2024-05-07 10:00:00,S013
H0006926,O001839,Proposal,Negotiation,2024-05-17 10:00:00,S013
H0006927,O001839,Negotiation,Closed Won,2024-06-03 12:00:00,S013
H0006928,O001840,,Prospecting,2023-05-19 09:00:00,S026
H0006929,O001840,Prospecting,Qualification,2023-06-18 10:00:00,S026
H0006930,O001840,Qualification,Proposal,2023-06-20 15:00:00,S026
H0006931,O001840,Proposal,Negotiation,2023-07-22 15:00:00,S026
H0006932,O001840,Negotiation,Closed Won,2023-08-26 15:00:00,S026
H0006933,O001841,,Prospecting,2025-03-21 09:00:00,S035
H0006934,O001841,Prospecting,Qualification,2025-03-30 15:00:00,S035
H0006935,O001841,Qualification,Proposal,2025-04-02 17:00:00,S035
H0006936,O001841,Proposal,Negotiation,2025-04-11 12:00:00,S035
H0006937,O001841,Negotiation,Closed Won,2025-04-30 10:00:00,S035
H0006938,O001842,,Prospecting,2025-04-05 09:00:00,S033
H0006939,O001842,Prospecting,Qualification,2025-05-02 15:00:00,S033
H0006940,O001842,Qualification,Proposal,2025-05-05 10:00:00,S033
