opportunity_id,opportunity_name,account_id,seller_id,product,lead_source,stage,probability,amount,currency,created_date,expected_close_date,actual_close_date,last_modified_ts
O001599,Harbor Textiles S.A. - Analytics Platform,A0228,S009,Analytics Platform,Outbound,PROSPECTING,0.1,47700.0,USD,2025-06-25,2025-10-24,,2025-06-27 16:19:00
O001326,Summit Logistics Inc. - Analytics Platform,A0063,S004,Analytics Platform,Referral,Closed Lost,0.0,22900.0,USD,2023-08-18,2023-12-25,2023-11-04,2023-11-04 11:21:00
O002152,Blue Consulting LLC - Collaboration Tools,A0312,S005,Collaboration Tools,Event,Closed Lost,0.0,6300.0,USD,2023-07-31,2023-10-23,2023-10-17,2023-10-17 09:24:00
O001622,Coral Capital Ltd - Analytics Platform,A0105,S020,Analytics Platform,Inbound,Closed Won,1.0,26000.0,USD,2025-05-11,2025-08-19,2025-06-14,2025-06-14 17:08:00
O001784,Sahara Labs LLC - Cloud Suite,A0302,S023,Cloud Suite,Inbound,Closed Lost,0.0,39000.0,USD,2023-06-13,2023-08-10,2023-08-01,2023-08-01 13:38:00
O001715,Silver Learning S.A. - Analytics Platform,A0215,S037,Analytics Platform,Outbound,Closed Lost,0.0,66700.0,USD,2025-04-17,2025-06-07,2025-05-17,2025-05-17 08:39:00
O001953,Atlas Clinics Ltd - Security Bundle,A0010,S020,Security Bundle,Referral,Closed Won,1.0,8400.0,USD,2023-05-05,2023-08-13,2023-08-16,2023-08-16 16:15:00
O001749,Zenith Media Co. - Cloud Suite,A0456,S015,Cloud Suite,Inbound,Closed Lost,0.0,41600.0,USD,2024-05-18,2024-07-12,2024-07-28,2024-07-28 13:04:00
O001750,Falcon Clinics Group - Collaboration Tools,A0058,S002,Collaboration Tools,Referral,Closed Lost,0.0,29000.0,usd,2023-03-13,2023-05-14,2023-05-09,2023-05-09 15:19:00
O001785,Nile Textiles Co. - Cloud Suite,A0178,S005,Cloud Suite,Referral,Closed Lost,0.0,29800.0,USD,2024-09-20,2024-12-31,2025-01-21,2025-01-21 10:03:00
O001164,Harbor Consulting Group - Analytics Platform,A0082,S011,Analytics Platform,Outbound,Closed Lost,0.0,38600.0,USD,2024-01-02,2024-03-12,2024-02-14,2024-02-14 17:57:00
O000964,Sahara Foods Co. - Analytics Platform,A0324,S017,Analytics Platform,Inbound,Closed Lost,0.0,36000.0,USD,2025-05-12,2025-07-09,2025-06-19,2025-06-19 13:22:00
O002945,Pioneer Pharma Inc. - Security Bundle,A0376,S035,Security Bundle,Outbound,Closed Lost,0.0,13700.0,USD,2023-01-21,2023-05-04,2023-02-11,2023-02-11 15:11:00
O001731,Blue Health LLC - Cloud Suite,A0260,S031,Cloud Suite,Partner,Closed Lost,0.0,14600.0,usd,2024-10-30,2025-01-10,2024-12-02,2024-12-02 14:27:00
O000399,Nile Pharma Ltd - Analytics Platform,A0118,S010,Analytics Platform,Partner,Closed Won,1.0,32200.0,USD,2023-12-14,2024-02-13,2024-03-06,2024-03-06 16:51:00
O000585,Falcon Consulting Ltd - Collaboration Tools,A0391,S032,Collaboration Tools,Partner,Closed Won,1.0,6200.0,USD,2025-03-30,2025-06-23,2025-04-14,2025-04-14 16:44:00
O000949,Blue Energy Ltd - Cloud Suite,A0433,S007,Cloud Suite,Outbound,Closed Lost,0.0,12400.0,USD,2025-03-15,2025-06-19,2025-04-28,2025-04-28 15:58:00
O000705,Lumen Capital Holdings - Security Bundle,A0042,S034,Security Bundle,Outbound,Closed Lost,0.0,11000.0,USD,2025-05-26,2025-07-25,2025-06-30,2025-06-30 17:36:00
O000432,Lumen Learning Inc. - Security Bundle,A0096,S005,Security Bundle,Referral,Closed Lost,0.0,26700.0,USD,2023-07-25,2023-09-27,2023-08-31,2023-08-31 08:45:00
O000293,Atlas Motors Inc. - Collaboration Tools,A0040,S011,Collaboration Tools,Partner,Closed Won,1.0,9800.0,USD,2025-02-02,2025-05-03,2025-04-13,2025-04-13 18:58:00
O000146,Vertex Motors LLC - Cloud Suite,A0294,S033,Cloud Suite,Inbound,Closed Lost,0.0,58400.0,USD,2024-12-14,2025-02-27,2025-01-17,2025-01-17 12:36:00
O000324,Coral Capital GmbH - Security Bundle,A0220,S002,Security Bundle,Inbound,Closed Lost,0.0,34900.0,USD,2024-03-05,2024-06-29,2024-05-17,2024-05-17 13:52:00
O002141,Delta Labs LLC - Cloud Suite,A0363,S008,Cloud Suite,Partner,Closed Lost,0.0,13100.0,USD,2024-06-08,2024-09-19,2024-06-18,2024-06-18 08:50:00
O001166,Blue Retail Inc. - Analytics Platform,A0183,S016,Analytics Platform,Inbound,Closed Won,1.0,50200.0,USD,2025-05-10,2025-07-08,2025-06-06,2025-06-06 10:01:00
O001453,Lumen Consulting Inc. - Security Bundle,A0211,S032,Security Bundle,Referral,Closed Lost,0.0,11700.0,USD,2024-10-25,2024-12-09,2024-11-19,2024-11-19 09:12:00
O000003,Summit Media Group 359 - Cloud Suite,A0360,S040,Cloud Suite,Inbound,Closed Lost,0.0,25900.0,USD,2025-05-07,2025-09-01,2025-06-13,2025-06-13 09:16:00
O000577,Vertex Motors LLC - Support Plan,A0294,S033,Support Plan,Inbound,Closed Lost,0.0,25200.0,USD,2024-09-08,2024-12-17,2024-11-07,2024-11-07 17:33:00
O002334,Coral Motors Co. - Support Plan,A0295,S016,Support Plan,Partner,Closed Won,1.0,7000.0,USD,2024-11-06,2025-03-11,2025-01-06,2025-01-06 18:21:00
O000340,Orbit Consulting GmbH - Cloud Suite,A0262,S012,Cloud Suite,Event,Closed Won,1.0,8800.0,USD,2024-06-02,2024-08-17,2024-07-08,2024-07-08 17:06:00
O002430,Atlas Clinics Ltd - Analytics Platform,A0010,S020,Analytics Platform,Inbound,Closed Won,1.0,48700.0,USD,2024-10-13,2025-02-07,2024-11-22,2024-11-22 11:00:00
O001823,Coral Media GmbH - Security Bundle,A0446,S008,Security Bundle,Inbound,Closed Lost,0.0,12800.0,USD,2025-01-16,2025-05-12,2025-02-13,2025-02-13 09:10:00
O000926,Harbor Retail Holdings - Security Bundle,A0331,S019,Security Bundle,Inbound,Closed Lost,0.0,21400.0,USD,2025-05-20,2025-07-10,2025-06-18,2025-06-18 16:15:00
O000266,Orbit Health S.A. 192 - Cloud Suite,A0193,S023,Cloud Suite,Event,Closed Won,1.0,15300.0,USD,2023-04-17,2023-06-05,2023-06-21,2023-06-21 13:32:00
O000377,North Pharma Group - Analytics Platform,A0340,S025,Analytics Platform,Partner,Closed Lost,0.0,46100.0,USD,2024-08-14,2024-10-11,2024-10-18,2024-10-18 08:00:00
O002264,Blue Hotels Ltd - Collaboration Tools,A0216,S024,Collaboration Tools,Outbound,Closed Won,1.0,18400.0,USD,2025-03-23,2025-06-15,2025-05-21,2025-05-21 10:55:00
O001464,Coral Energy S.A. - Support Plan,A0134,S011,Support Plan,Referral,Proposal,0.5,7700.0,USD,2025-05-11,2025-07-20,,2025-06-24 11:53:00
O000272,Blue Health LLC - Cloud Suite,A0260,S031,Cloud Suite,Inbound,Closed Lost,0.0,7900.0,USD,2024-02-11,2024-04-01,2024-05-05,2024-05-05 08:36:00
O000697,Vertex Media GmbH - Security Bundle,A9910,S029,Security Bundle,Partner,Closed Won,1.0,25600.0,USD,2024-03-19,2024-06-15,2024-05-17,2024-05-17 16:07:00
O002739,Harbor Pharma Ltd - Cloud Suite,A0208,S029,Cloud Suite,Inbound,Closed Lost,0.0,11600.0,USD,2024-01-06,2024-03-15,2024-02-15,2024-02-15 13:24:00
O000245,Orbit Capital Ltd - Cloud Suite,A0305,S027,Cloud Suite,Inbound,Closed Won,1.0,10100.0,USD,2024-05-20,2024-09-15,2024-06-10,2024-06-10 14:04:00
O002856,Cedar Clinics Co. - Collaboration Tools,A0074,S029,Collaboration Tools,Outbound,Closed Lost,0.0,13400.0,USD,2023-03-07,2023-06-16,2023-03-25,2023-03-25 12:08:00
O000477,Nile Energy Inc. - Support Plan,A0205,S007,Support Plan,Outbound,Negotiation,0.75,4100.0,USD,2025-04-25,2025-06-25,,2025-06-26 12:17:00
O001764,Nile Media Group - Analytics Platform,A0348,S009,Analytics Platform,Partner,Closed Won,1.0,42900.0,USD,2023-11-17,2024-03-13,2024-03-01,2024-03-01 14:48:00
O001792,Lumen Capital S.A. - Analytics Platform,A0055,S019,Analytics Platform,Partner,CLOSED LOST,0.0,19300.0,USD,2023-03-07,2023-05-14,2023-07-15,2023-07-15 10:25:00
O002744,Cedar Studios Holdings - Analytics Platform,A0072,S028,Analytics Platform,Outbound,Closed Won,1.0,19000.0,USD,2024-10-13,2024-12-01,2024-12-06,2024-12-06 15:50:00
O001745,Harbor Learning LLC - Security Bundle,A0469,S027,Security Bundle,Outbound,Closed Lost,0.0,10100.0,USD,2024-07-29,2024-10-01,2024-09-20,2024-09-20 13:26:00
O002576,Vertex Studios Holdings - Cloud Suite,A0089,S037,Cloud Suite,Event,Closed Lost,0.0,25500.0,USD,2024-12-27,2025-03-07,2025-01-28,2025-01-28 11:39:00
O002826,Cedar Clinics Co. - Cloud Suite,A0074,S029,Cloud Suite,Partner,Closed Lost,0.0,31700.0,USD,2025-05-07,2025-07-27,2025-05-27,2025-05-27 12:05:00
O002997,Coral Health Co. - Security Bundle,A0315,S029,Security Bundle,Referral,Proposal,0.5,33400.0,USD,2025-05-22,2025-08-05,,2025-06-29 11:21:00
O002115,Granite Systems GmbH - Analytics Platform,A0484,S037,Analytics Platform,Inbound,Closed Lost,0.0,22000.0,USD,2023-01-25,2023-03-25,2023-03-07,2023-03-07 18:29:00
O001942,Summit Consulting Holdings - Security Bundle,A0080,S014,Security Bundle,Outbound, Closed Lost ,0.0,24400.0,USD,2023-08-04,2023-11-30,2023-10-03,2023-10-03 10:17:00
O000251,Nova Motors LLC 433 - Analytics Platform,A0434,S031,Analytics Platform,Partner,Closed Won,1.0,39200.0,USD,2024-05-27,2024-08-13,2024-08-22,2024-08-22 16:25:00
O000414,Summit Foods S.A. - Analytics Platform,A0443,S008,Analytics Platform,Inbound,Closed Won,1.0,42600.0,USD,2023-01-12,2023-05-06,2023-04-04,2023-04-04 13:42:00
O000546,Granite Capital GmbH - Cloud Suite,A0409,S018,Cloud Suite,Outbound,Closed Lost,0.0,17400.0,USD,2024-11-01,2025-02-04,2024-12-28,2024-12-28 10:10:00
O001194,Nova Logistics LLC - Analytics Platform,A0457,S030,Analytics Platform,Inbound,Closed Won,1.0,17800.0,USD,2024-12-09,2025-03-05,2024-12-23,2024-12-23 10:19:00
O000739,Vertex Foods GmbH - Security Bundle,A0356,S001,Security Bundle,Outbound,Closed Won,1.0,15200.0,USD,2025-04-28,2025-07-23,2025-05-19,2025-05-19 18:30:00
O000311,Zenith Studios Inc. - Collaboration Tools,A0030,S033,Collaboration Tools,Partner,Negotiation,0.75,16500.0,USD,2025-05-09,2025-07-05,,2025-06-29 09:49:00
O001879,Harbor Studios S.A. - Cloud Suite,A0265,S002,Cloud Suite,Event,Closed Lost,0.0,25500.0,USD,2025-02-16,2025-06-05,2025-03-25,2025-03-25 08:45:00
O000894,Granite Motors S.A. - Cloud Suite,A0119,S004,Cloud Suite,Event,Closed Lost,0.0,15200.0,usd,2023-05-13,2023-08-17,2023-08-04,2023-08-04 12:10:00
O001132,Falcon Foods LLC - Security Bundle,A0385,S038,Security Bundle,Outbound,Closed Lost,0.0,12800.0,USD,2025-03-31,2025-05-26,2025-06-21,2025-06-21 15:37:00
O001450,Prime Hotels LLC 96 - Support Plan,A0097,S002,Support Plan,Partner,Prospecting,0.1,12900.0,USD,2025-06-13,2025-08-26,,2025-06-29 11:14:00
O002950,Nova Energy Inc. - Analytics Platform,A0405,S032,Analytics Platform,Outbound,Closed Lost,0.0,49700.0,USD,2023-01-19,2023-04-14,2023-02-24,2023-02-24 12:52:00
O000016,Summit Media Group - Security Bundle,A0170,S031,Security Bundle,Inbound,Closed Lost,0.0,18800.0,USD,2025-03-12,2025-07-14,2025-03-19,2025-03-19 14:07:00
O002025,Prime Systems S.A. - Analytics Platform,A0320,S011,Analytics Platform,Outbound,Closed Won,1.0,22400.0,USD,2023-11-05,2024-01-24,2024-01-28,2024-01-28 18:31:00
O000722,Orbit Consulting Group - Analytics Platform,A0035,S022,Analytics Platform,Outbound,Closed Lost,0.0,20200.0,USD,2024-09-10,2024-11-11,2024-11-10,2024-11-10 10:42:00
O001421,Zenith Learning S.A. - Collaboration Tools,A0491,S022,Collaboration Tools,Outbound,Qualification,0.25,17500.0,USD,2025-05-20,2025-09-10,,2025-06-30 14:21:00
O002674,Pioneer Systems Group - Collaboration Tools,A0461,S016,Collaboration Tools,Inbound, Closed Lost ,0.0,11800.0,USD,2025-03-23,2025-07-24,2025-06-09,2025-06-09 10:42:00
O000982,Nova Clinics GmbH 317 - Analytics Platform,A0318,S027,Analytics Platform,Referral,Closed Lost,0.0,29700.0,USD,2024-05-24,2024-08-22,2024-08-05,2024-08-05 18:26:00
O001946,Summit Media S.A. - Cloud Suite,A0122,S009,Cloud Suite,Inbound,Closed Lost,0.0,32200.0,USD,2023-05-09,2023-09-04,2023-06-14,2023-06-14 08:06:00
O001540,Sahara Hotels Co. - Cloud Suite,A0251,S031,Cloud Suite,Outbound,Closed Won,1.0,19100.0,USD,2024-10-10,2024-11-25,2024-11-22,2024-11-22 17:32:00
O002988,Summit Clinics Ltd - Analytics Platform,A0442,S036,Analytics Platform,Referral,Closed Won,1.0,19200.0,USD,2023-06-16,2023-08-07,2023-08-31,2023-08-31 18:53:00
O001551,Lumen Pharma Inc. - Cloud Suite,A0269,S016,Cloud Suite,Inbound,Closed Won,1.0,27200.0,USD,2023-04-02,2023-07-08,2023-08-01,2023-08-01 13:54:00
O002457,Silver Health Inc. - Security Bundle,A0036,S016,Security Bundle,Inbound,Closed Lost,0.0,20400.0,USD,2025-05-07,2025-08-23,2025-06-28,2025-06-28 17:08:00
O000364,Zenith Industries GmbH - Analytics Platform,A0498,S039,Analytics Platform,Event,Closed Lost,0.0,85400.0,USD,2024-02-20,2024-06-13,2024-05-10,2024-05-10 09:22:00
O000983,Harbor Labs Ltd - Cloud Suite,A0435,S011,Cloud Suite,Referral,Closed Lost,0.0,14800.0,usd,2023-01-26,01/05/2023,2023-04-24,2023-04-24 13:15:00
O000183,Sahara Labs Ltd - Collaboration Tools,A0147,S019,Collaboration Tools,Partner,Closed Won,1.0,6400.0,usd,2023-02-28,2023-04-24,2023-06-04,2023-06-04 09:37:00
O000986,Vertex Hotels GmbH - Collaboration Tools,A0121,S028,Collaboration Tools,Outbound,Closed Won,1.0,8000.0,USD,2023-06-21,2023-09-06,2023-08-10,2023-08-10 15:42:00
O002775,Coral Clinics Inc. - Security Bundle,A0081,S021,Security Bundle,Outbound,Negotiation,0.75,,USD,2025-04-14,2025-06-26,,2025-06-27 08:39:00
O001195,Nile Energy Ltd - Analytics Platform,A0037,S007,Analytics Platform,Event,Closed Lost,0.0,19800.0,USD,2025-05-22,2025-07-21,2025-06-10,2025-06-10 16:07:00
O001840,Atlas Clinics GmbH - Collaboration Tools,A0061,S026,Collaboration Tools,Partner,Closed Won,1.0,14300.0,USD,2023-05-19,2023-08-07,2023-08-26,2023-08-26 14:43:00
O001744,Zenith Media Group - Cloud Suite,A0136,S023,Cloud Suite,Referral,Closed Lost,0.0,24500.0,USD,2024-02-27,2024-06-11,2024-03-07,2024-03-07 16:09:00
O001122,Silver Systems Co. - Analytics Platform,A0342,S018,Analytics Platform,Inbound,Closed Lost,0.0,13600.0,USD,2025-03-03,2025-06-20,2025-05-17,2025-05-17 10:26:00
O000188,Summit Labs S.A. - Analytics Platform,A0271,S023,Analytics Platform,Event,Prospecting,0.1,29700.0,USD,2025-06-14,2025-09-13,,2025-06-24 13:48:00
O000620,Silver Capital LLC - Collaboration Tools,A0236,S004,Collaboration Tools,Outbound,Closed Lost,0.0,8000.0,USD,2025-05-06,27/08/2025,2025-06-05,2025-06-05 17:31:00
O002600,Zenith Retail GmbH - Collaboration Tools,A0167,S023,Collaboration Tools,Partner,Closed Lost,0.0,7800.0,USD,2024-11-02,2025-03-07,2025-01-06,2025-01-06 09:15:00
O001176,Zenith Hotels LLC 244 - Collaboration Tools,A0245,S031,Collaboration Tools,Partner,Closed Lost,0.0,13300.0,USD,2024-09-09,2025-01-06,2024-10-28,2024-10-28 12:34:00
O001183,Pioneer Consulting Holdings - Cloud Suite,A0474,S040,Cloud Suite,Partner,Closed Lost,0.0,27800.0,USD,2024-07-17,2024-11-08,2024-08-29,2024-08-29 08:17:00
O002418,Silver Markets Inc. - Analytics Platform,A0272,S011,Analytics Platform,Outbound,Closed Lost,0.0,17400.0,USD,2025-05-19,2025-08-23,2025-06-19,2025-06-19 11:49:00
O002233,Lumen Hotels LLC - Cloud Suite,A0412,S025,Cloud Suite,Outbound,Closed Lost,0.0,56500.0,USD,2024-11-10,2025-03-15,2024-12-15,2024-12-15 18:19:00
O000615,Silver Energy Co. - Security Bundle,A0499,S008,Security Bundle,Partner,Closed Lost,0.0,22700.0,USD,2024-06-17,2024-08-18,2024-08-06,2024-08-06 18:36:00
O001514,Harbor Studios Group - Cloud Suite,A0309,S031,Cloud Suite,Partner,Closed Lost,0.0,19700.0,USD,2024-07-04,2024-09-15,2024-07-19,2024-07-19 11:33:00
O001467,Nova Logistics Inc. - Support Plan,A0387,S016,Support Plan,Partner,Negotiation,0.75,7700.0,USD,2025-02-24,2025-06-18,,2025-06-29 09:30:00
O000402,Atlas Energy LLC - Analytics Platform,A0362,S019,Analytics Platform,Partner,Closed Lost,0.0,31900.0,USD,2024-12-19,2025-03-15,2025-03-03,2025-03-03 08:36:00
O000995,Nova Energy Ltd - Support Plan,A0383,S040,Support Plan,Event,Closed Lost,0.0,11700.0,USD,2025-04-05,2025-05-21,2025-05-08,2025-05-08 11:22:00
O000935,Atlas Energy Co. - Cloud Suite,A0155,S004,Cloud Suite,Referral,Closed Lost,0.0,19100.0,USD,2024-05-29,02/08/2024,2024-08-02,2024-08-02 18:59:00
O000372,Zenith Pharma Holdings - Collaboration Tools,A0306,S011,Collaboration Tools,Partner,Prospecting,0.1,14700.0,USD,2025-05-30,2025-10-05,,2025-06-26 16:48:00
O002444,Pioneer Labs Inc. 481 - Security Bundle,A0482,S036,Security Bundle,Partner,Closed Lost,0.0,21900.0,USD,2025-01-18,2025-03-25,2025-02-23,2025-02-23 08:49:00
O002652,Summit Motors Group - Analytics Platform,A0021,S023,Analytics Platform,Partner,Closed Lost,0.0,22800.0,USD,2023-11-12,2024-03-19,2023-12-01,2023-12-01 08:19:00
O000594,Summit Freight Ltd - Collaboration Tools,A0109,S026,Collaboration Tools,Inbound,Closed Lost,0.0,9700.0,USD,2024-12-03,2025-02-03,2024-12-10,2024-12-10 16:03:00
O002934,Coral Textiles S.A. 322 - Collaboration Tools,A0323,S010,Collaboration Tools,Outbound,Negotiation,0.75,,USD,2025-03-04,2025-06-02,,2025-06-27 13:22:00
O000727,Zenith Hotels Co. - Cloud Suite,A0247,S018,Cloud Suite,Event,Closed Lost,0.0,14000.0,USD,2024-02-26,2024-05-19,2024-04-28,2024-04-28 10:23:00
O000827,Nova Logistics Inc. - Collaboration Tools,A0387,S016,Collaboration Tools,Partner,Closed Lost,0.0,11200.0,USD,2024-01-21,2024-05-06,2024-06-05,2024-06-05 17:01:00
O001743,Vertex Freight Ltd - Security Bundle,A0143,S021,Security Bundle,Outbound,Closed Lost,0.0,11900.0,USD,2024-05-30,2024-08-11,2024-10-07,2024-10-07 16:44:00
O000688,Coral Consulting Group - Analytics Platform,A0421,S024,Analytics Platform,Referral,Closed Lost,0.0,90600.0,USD,2024-03-04,2024-05-13,2024-05-12,2024-05-12 18:50:00
O002248,Coral Health LLC - Collaboration Tools,A0059,S001,Collaboration Tools,Outbound,Closed Lost,0.0,7500.0,USD,2024-04-07,2024-06-10,2024-07-05,2024-07-05 18:05:00
O000137,Coral Foods Ltd - Cloud Suite,A0213,S005,Cloud Suite,Outbound,Closed Lost,0.0,31000.0,USD,2025-03-01,2025-05-23,2025-04-30,2025-04-30 18:24:00
O002485,Harbor Capital LLC - Analytics Platform,A0164,S023,Analytics Platform,Referral,Closed Won,1.0,14400.0,USD,2023-09-09,2023-10-30,2023-11-03,2023-11-03 16:09:00
O000629,Vertex Systems Group - Collaboration Tools,A0102,S003,Collaboration Tools,Inbound,Closed Lost,0.0,7400.0,USD,2024-03-07,2024-06-04,2024-04-09,2024-04-09 15:21:00
O000335,North Pharma Group - Support Plan,A0340,S025,Support Plan,Partner,Closed Lost,0.0,8300.0,USD,2023-11-28,2024-03-03,2024-01-28,2024-01-28 08:35:00
O000391,Prime Pharma Group - Collaboration Tools,A0327,S011,Collaboration Tools,Referral,Closed Lost,0.0,11000.0,USD,2023-10-15,2024-02-19,2024-02-22,2024-02-22 08:49:00
O002343,Sahara Hotels Co. - Analytics Platform,A0251,S020,Analytics Platform,Partner,Closed Won,1.0,38700.0,USD,2023-06-11,2023-09-02,2023-09-08,2023-09-08 11:55:00
O001110,Sahara Textiles Ltd - Security Bundle,A0138,S037,Security Bundle,Outbound,Closed Lost,0.0,24900.0,USD,2023-08-23,2023-11-08,2023-12-10,2023-12-10 18:01:00
O002255,Sahara Studios Co. - Analytics Platform,A0475,S005,Analytics Platform,Inbound,Closed Lost,0.0,32900.0,USD,2025-04-07,2025-07-15,2025-04-26,2025-04-26 08:37:00
O002740,Coral Textiles S.A. 322 - Support Plan,A0323,S010,Support Plan,Partner,Closed Won,1.0,2700.0,USD,2023-02-15,2023-05-29,2023-04-06,2023-04-06 08:51:00
O000711,Blue Health S.A. - Security Bundle,A0497,S034,Security Bundle,Partner,Closed Lost,0.0,28300.0,USD,2024-08-17,2024-11-17,2024-09-26,2024-09-26 18:45:00
O001040,Coral Motors Co. - Security Bundle,A0295,S016,Security Bundle,Outbound,Prospecting,0.1,,USD,2025-06-21,2025-10-21,,2025-06-26 11:41:00
O001957,Harbor Studios Group - Cloud Suite,A0309,S031,Cloud Suite,Partner,Closed Lost,0.0,19900.0,USD,2025-03-16,2025-06-06,2025-05-17,2025-05-17 09:46:00
O001922,Prime Media GmbH - Support Plan,A0371,S021,Support Plan,Inbound,Closed Lost,0.0,9300.0,USD,2023-05-24,2023-09-23,2023-07-18,2023-07-18 15:35:00
O002635,Pioneer Labs Inc. 481 - Cloud Suite,A0482,S036,Cloud Suite,Inbound,Closed Lost,0.0,16600.0,USD,2025-02-20,2025-04-08,2025-04-12,2025-04-12 15:52:00
O001562,Vertex Studios S.A. - Support Plan,A0199,S013,Support Plan,Outbound,Closed Won,1.0,5200.0,USD,2025-04-29,2025-09-03,2025-06-07,2025-06-07 15:08:00
O002799,North Labs LLC - Collaboration Tools,A0107,S005,Collaboration Tools,Inbound,Closed Lost,0.0,15200.0,USD,2025-02-10,2025-05-04,2025-03-01,2025-03-01 12:52:00
O001595,North Motors Holdings - Cloud Suite,A0176,S016,Cloud Suite,Partner,Closed Won,1.0,24000.0,USD,2025-03-19,2025-07-07,2025-06-22,2025-06-22 13:34:00
O002891,Lumen Markets S.A. - Support Plan,A0254,S027,Support Plan,Outbound,Closed Lost,0.0,11100.0,USD,2023-01-30,2023-04-15,2023-04-23,2023-04-23 16:01:00
O002777,Vertex Motors LLC - Cloud Suite,A0294,S033,Cloud Suite,Inbound,Closed Lost,0.0,10500.0,USD,2023-04-28,2023-07-17,2023-05-20,2023-05-20 12:40:00
O001113,Atlas Systems Group - Security Bundle,A0103,S030,Security Bundle,Partner,Prospecting,0.1,21900.0,USD,2025-06-09,2025-10-10,,2025-06-24 16:11:00
O000466,Delta Health S.A. - Support Plan,A0077,S040,Support Plan,Outbound,Closed Lost,0.0,4000.0,USD,2024-12-14,2025-04-11,2025-01-04,2025-01-04 13:13:00
O001561,Atlas Capital Co. - Cloud Suite,A0130,S002,Cloud Suite,Partner,Closed Lost,0.0,11300.0,USD,2025-01-31,2025-03-25,2025-06-21,2025-06-21 11:59:00
O001224,Cedar Industries Ltd - Security Bundle,A0494,S016,Security Bundle,Outbound,Closed Lost,0.0,49400.0,USD,2023-03-31,2023-07-08,2023-05-12,2023-05-12 12:39:00
O002943,Summit Motors Group - Analytics Platform,A0021,S023,Analytics Platform,Inbound,Closed Lost,0.0,49800.0,USD,2025-01-07,2025-02-26,2025-02-20,2025-02-20 08:51:00
O000053,Coral Labs LLC - Collaboration Tools,A0407,S002,Collaboration Tools,Inbound,Closed Won,1.0,17100.0,USD,2025-03-05,2025-07-06,2025-06-27,2025-06-27 15:40:00
O002382,Orbit Health S.A. 192 - Security Bundle,A0193,S023,Security Bundle,Partner,Closed Lost,0.0,17800.0,USD,2025-02-07,2025-05-01,2025-04-05,2025-04-05 11:13:00
O001509,Pioneer Industries GmbH - Analytics Platform,A0113,S040,Analytics Platform,Inbound,Closed Lost,0.0,25800.0,USD,2024-03-10,2024-05-19,2024-05-20,2024-05-20 10:46:00
O001105,Silver Systems Co. - Security Bundle,A0342,S018,Security Bundle,Outbound,Closed Lost,0.0,12200.0,USD,2024-12-29,20/04/2025,2025-06-05,2025-06-05 14:30:00
O000661,Zenith Learning Co. - Cloud Suite,A0454,S019,Cloud Suite,Partner,Closed Lost,0.0,15400.0,USD,2023-05-11,2023-09-03,2023-06-05,2023-06-05 15:56:00
