activity_id,opportunity_id,seller_id,activity_type,activity_ts,duration_minutes
ACT0010846,O001795,S016,Call,2023-06-15 09:37:00,27
ACT0010847,O001795,S016,Email,2023-04-11 14:57:00,0
ACT0010848,O001795,S016,Call,2023-06-05 08:32:00,40
ACT0010849,O001795,S016,Email,2023-05-03 14:15:00,0
ACT0010850,O001795,S016,Email,2023-05-04 13:34:00,0
ACT0010851,O001795,S016,Email,2023-07-05 09:52:00,0
ACT0010852,O001796,S040,Email,2023-09-10 11:48:00,0
ACT0010853,O001796,S040,Call,2023-09-14 15:45:00,43
ACT0010854,O001796,S040,Call,2023-09-18 17:11:00,15
ACT0010855,O001796,S040,Meeting,2023-09-18 16:37:00,77
ACT0010856,O001796,S040,Email,2023-09-14 12:52:00,0
ACT0010857,O001796,S040,Call,2023-09-05 09:44:00,37
ACT0010858,O001796,S040,Email,2023-09-22 12:11:00,0
ACT0010859,O001796,S040,Call,2023-09-06 18:38:00,10
ACT0010860,O001796,S040,Call,2023-09-07 09:37:00,33
ACT0010861,O001796,S040,Email,2023-08-26 12:49:00,0
ACT0010862,O001797,S016,Email,2025-05-04 18:51:00,0
ACT0010863,O001797,S016,Email,2025-04-08 10:29:00,0
ACT0010864,O001797,S016,Email,2025-05-22 09:13:00,0
ACT0010865,O001797,S016,Call,2025-04-16 14:42:00,9
ACT0010866,O001797,S016,Email,2025-06-03 11:41:00,0
ACT0010867,O001797,S016,Call,2025-04-20 09:07:00,25
ACT0010868,O001797,S016,Email,2025-04-26 11:25:00,0
ACT0010869,O001798,S029,Meeting,2025-03-24 17:58:00,42
ACT0010870,O001798,S029,Email,2025-03-14 12:26:00,0
ACT0010871,O001798,S029,Email,2025-03-02 18:01:00,0
ACT0010872,O001798,S029,Meeting,2025-03-13 08:21:00,87
ACT0010873,O001798,S029,Call,2025-03-14 18:43:00,6
ACT0010874,O001798,S029,Call,2025-03-04 12:04:00,14
ACT0010875,O001799,S010,Call,2025-06-17 14:26:00,22
ACT0010876,O001799,S010,Call,2025-06-18 08:27:00,10
ACT0010877,O001799,S010,Demo,2025-06-08 09:54:00,66
ACT0010878,O001799,S010,Meeting,2025-06-25 17:05:00,68
ACT0010879,O001799,S010,Meeting,2025-05-31 17:21:00,67
ACT0010880,O001799,S010,Call,2025-06-08 17:28:00,17
ACT0010881,O001800,S040,Email,2025-06-03 08:25:00,0
ACT0010882,O001800,S040,Email,2025-05-21 13:42:00,0
ACT0010883,O001800,S040,Email,2025-06-10 12:10:00,0
ACT0010884,O001800,S040,Call,2025-06-19 10:29:00,23
ACT0010885,O001800,S040,Email,2025-06-18 16:30:00,0
ACT0010886,O001800,S040,Demo,2025-06-09 08:17:00,72
ACT0010887,O001800,S040,Email,2025-05-31 09:17:00,0
ACT0010888,O001800,S040,Call,2025-06-10 11:01:00,11
ACT0010889,O001800,S040,Email,2025-06-05 18:57:00,0
ACT0010890,O001801,S005,Email,2024-01-04 11:22:00,0
ACT0010891,O001801,S005,Call,2024-01-04 08:33:00,8
ACT0010892,O001801,S005,Email,2024-01-13 14:27:00,0
ACT0010893,O001801,S005,Email,2023-12-31 16:47:00,0
ACT0010894,O001801,S005,Email,2024-01-10 11:50:00,0
ACT0010895,O001801,S005,Email,2024-01-02 08:36:00,0
ACT0010896,O001802,S032,Email,2023-05-16 12:13:00,0
ACT0010897,O001802,S032,Call,2023-06-16 18:43:00,33
ACT0010898,O001802,S032,Demo,2023-05-14 15:52:00,118
ACT0010899,O001802,S032,Email,2023-06-29 13:02:00,0
ACT0010900,O001802,S032,Meeting,2023-06-28 15:25:00,75
ACT0010901,O001802,S032,Email,2023-06-24 16:58:00,0
ACT0010902,O001803,S004,Demo,2025-06-28 18:59:00,48
ACT0010903,O001803,S004,Email,2025-06-30 09:12:00,0
ACT0010904,O001803,S004,Call,2025-06-30 13:50:00,26
ACT0010905,O001803,S004,Call,2025-06-25 14:06:00,36
ACT0010906,O001804,S012,Meeting,2025-03-06 09:30:00,37
ACT0010907,O001804,S012,Call,2025-02-25 13:18:00,11
ACT0010908,O001804,S012,Call,2025-02-25 17:32:00,20
ACT0010909,O001804,S012,Call,2025-02-01 14:30:00,12
ACT0010910,O001804,S012,Email,2025-02-26 13:10:00,0
ACT0010911,O001804,S012,Email,2025-03-28 12:47:00,0
ACT0010912,O001804,S012,Email,2025-03-16 12:23:00,0
ACT0010913,O001804,S012,Call,2025-03-24 09:29:00,27
ACT0010914,O001804,S012,Meeting,2025-03-27 12:05:00,31
ACT0010915,O001804,S012,Call,2025-01-30 17:01:00,11
ACT0010916,O001805,S012,Call,2025-01-10 18:17:00,20
ACT0010917,O001805,S012,Email,2025-01-10 12:57:00,0
ACT0010918,O001805,S012,Meeting,2025-01-07 16:12:00,79
ACT0010919,O001805,S012,Meeting,2024-12-29 09:48:00,30
ACT0010920,O001805,S012,Call,2025-01-06 13:56:00,12
ACT0010921,O001805,S012,Email,2025-01-04 12:12:00,0
ACT0010922,O001805,S012,Call,2024-12-26 13:35:00,8
ACT0010923,O001806,S028,Email,2025-03-28 12:10:00,0
ACT0010924,O001806,S028,Email,2025-04-01 08:27:00,0
ACT0010925,O001807,S001,Email,2025-03-14 09:01:00,0
ACT0010926,O001807,S001,Email,2025-03-04 12:25:00,0
ACT0010927,O001807,S001,Call,2025-03-08 08:16:00,15
ACT0010928,O001807,S001,Email,2025-03-08 17:45:00,0
ACT0010929,O001807,S001,Call,2025-02-26 16:41:00,43
ACT0010930,O001807,S001,Email,2025-03-19 08:41:00,0
ACT0010931,O001807,S001,Meeting,2025-03-20 10:24:00,34
ACT0010932,O001807,S001,Call,2025-02-14 16:48:00,11
ACT0010933,O001808,S011,Email,2025-06-04 11:27:00,0
ACT0010934,O001808,S011,Email,2025-05-30 10:08:00,0
ACT0010935,O001808,S011,Call,2025-06-25 10:32:00,31
ACT0010936,O001808,S011,Call,2025-06-06 18:15:00,40
ACT0010937,O001808,S011,Call,2025-05-14 09:51:00,39
ACT0010938,O001808,S011,Call,2025-06-04 12:02:00,26
ACT0010939,O001809,S014,Call,2024-03-26 18:59:00,18
ACT0010940,O001809,S014,Email,2024-04-09 16:06:00,0
ACT0010941,O001809,S014,Email,2024-03-11 16:00:00,0
ACT0010942,O001809,S014,Call,2024-03-24 10:23:00,35
ACT0010943,O001809,S014,Call,2024-04-02 18:28:00,30
ACT0010944,O001810,S018,Meeting,2024-08-29 12:53:00,76
ACT0010945,O001810,S018,Email,2024-09-14 18:36:00,0
ACT0010946,O001810,S018,Meeting,2024-09-10 13:45:00,80
ACT0010947,O001811,S022,Email,2025-01-05 14:32:00,0
ACT0010948,O001812,S026,Call,2023-09-11 16:58:00,42
ACT0010949,O001812,S026,Email,2023-09-19 14:17:00,0
ACT0010950,O001812,S026,Email,2023-09-14 14:54:00,0
ACT0010951,O001812,S026,Demo,2023-08-29 10:06:00,64
ACT0010952,O001812,S026,Call,2023-09-11 11:30:00,21
ACT0010953,O001813,S016,Email,2024-05-16 09:58:00,0
ACT0010954,O001813,S016,Call,2024-05-21 11:23:00,18
ACT0010955,O001813,S016,Call,2024-05-20 12:53:00,29
ACT0010956,O001813,S016,Email,2024-05-06 12:06:00,0
ACT0010957,O001813,S016,Email,2024-05-15 16:24:00,0
ACT0010958,O001814,S027,Email,2023-05-11 08:21:00,0
ACT0010959,O001814,S027,Meeting,2023-04-05 15:58:00,72
ACT0010960,O001814,S027,Call,2023-05-11 13:57:00,8
ACT0010961,O001814,S027,Meeting,2023-04-04 13:09:00,50
ACT0010962,O001814,S027,Email,2023-03-25 16:39:00,0
ACT0010963,O001815,S005,Email,2025-03-25 15:36:00,0
ACT0010964,O001815,S005,Email,2025-05-13 16:33:00,0
ACT0010965,O001815,S005,Call,2025-06-09 18:23:00,34
ACT0010966,O001815,S005,Call,2025-03-14 15:20:00,27
ACT0010967,O001815,S005,Email,2025-05-11 18:37:00,0
ACT0010968,O001816,S011,Email,2023-07-22 15:06:00,0
ACT0010969,O001816,S011,Email,2023-11-02 08:18:00,0
ACT0010970,O001816,S011,Email,2023-11-03 18:22:00,0
ACT0010971,O001816,S011,Call,2023-09-18 18:34:00,33
ACT0010972,O001816,S011,Call,2023-08-16 14:38:00,16
ACT0010973,O001816,S011,Meeting,2023-11-09 17:51:00,77
ACT0010974,O001816,S011,Call,2023-10-09 12:25:00,19
ACT0010975,O001816,S011,Demo,2023-10-20 13:22:00,94
ACT0010976,O001817,S001,Email,2024-11-02 17:22:00,0
ACT0010977,O001817,S001,Email,2024-09-24 09:58:00,0
ACT0010978,O001817,S001,Email,2024-10-21 13:51:00,0
ACT0010979,O001817,S001,Call,2024-10-23 09:25:00,17
ACT0010980,O001817,S001,Email,2024-10-22 14:29:00,0
ACT0010981,O001817,S001,Call,2024-11-08 15:28:00,22
ACT0010982,O001817,S001,Email,2024-10-26 10:47:00,0
ACT0010983,O001817,S001,Email,2024-10-18 15:09:00,0
ACT0010984,O001817,S001,Meeting,2024-10-24 08:39:00,58
ACT0010985,O001818,S020,Meeting,2024-09-14 13:47:00,51
ACT0010986,O001818,S020,Call,2024-08-12 10:18:00,44
ACT0010987,O001818,S020,Demo,2024-08-30 10:50:00,84
ACT0010988,O001818,S020,Meeting,2024-08-25 08:30:00,64
ACT0010989,O001818,S020,Meeting,2024-08-20 12:58:00,69
ACT0010990,O001818,S020,Call,2024-08-14 08:21:00,17
ACT0010991,O001818,S020,Email,2024-08-16 10:49:00,0
ACT0010992,O001819,S001,Demo,2024-07-08 16:43:00,75
ACT0010993,O001819,S001,Email,2024-05-05 17:38:00,0
ACT0010994,O001819,S001,Email,2024-06-29 13:00:00,0
ACT0010995,O001819,S001,Meeting,2024-07-29 08:44:00,41
ACT0010996,O001819,S001,Email,2024-05-07 17:45:00,0
ACT0010997,O001819,S001,Email,2024-07-26 13:30:00,0
ACT0010998,O001819,S001,Meeting,2024-05-17 17:39:00,88
ACT0010999,O001819,S001,Email,2024-04-20 16:54:00,0
ACT0011000,O001819,S001,Call,2024-05-10 18:09:00,29
ACT0011001,O001820,S015,Meeting,2025-04-17 18:41:00,50
ACT0011002,O001820,S015,Email,2025-05-25 13:57:00,0
ACT0011003,O001820,S015,Email,2025-06-29 10:30:00,0
ACT0011004,O001820,S015,Email,2025-04-08 13:08:00,0
ACT0011005,O001820,S015,Call,2025-06-19 09:36:00,30
ACT0011006,O001820,S015,Call,2025-04-26 12:07:00,27
ACT0011007,O001820,S015,Email,2025-05-11 16:52:00,0
ACT0011008,O001820,S015,Email,2025-06-27 14:56:00,0
ACT0011009,O001821,S021,Demo,2023-12-13 10:10:00,87
ACT0011010,O001821,S021,Email,2024-02-07 08:01:00,0
ACT0011011,O001821,S021,Email,2022-06-28 08:54:00,0
ACT0011012,O001821,S021,Meeting,2023-11-13 18:13:00,66
ACT0011013,O001821,S021,Call,2024-01-13 18:19:00,27
ACT0011014,O001821,S021,Meeting,2023-12-05 17:46:00,59
ACT0011015,O001822,S032,Meeting,2023-08-10 15:42:00,71
ACT0011016,O001822,S032,Call,2023-08-03 18:29:00,16
ACT0011017,O001822,S032,Email,2023-08-13 08:06:00,0
ACT0011018,O001822,S032,Email,2023-08-15 11:23:00,0
ACT0011019,O001822,S032,Demo,2023-08-01 15:48:00,46
ACT0011020,O001822,S032,Email,2023-08-07 14:58:00,0
ACT0011021,O001823,S008,Call,2025-02-07 09:00:00,15
ACT0011022,O001823,S008,Meeting,2025-01-18 17:24:00,35
ACT0011023,O001823,S008,Demo,2025-02-11 12:15:00,71
ACT0011024,O001823,S008,Demo,2025-02-04 18:54:00,97
ACT0011025,O001823,S008,Email,2025-01-16 10:07:00,0
ACT0011026,O001824,S027,Email,2024-03-03 16:39:00,0
ACT0011027,O001824,S027,Call,2024-02-25 12:33:00,20
ACT0011028,O001824,S027,Meeting,2024-03-02 09:19:00,76
ACT0011029,O001824,S027,Email,2024-02-23 17:09:00,0
ACT0011030,O001824,S027,Call,2024-02-24 17:31:00,34
ACT0011031,O001824,S027,Call,2024-03-04 09:41:00,24
ACT0011032,O001824,S027,Call,2024-03-04 09:12:00,11
ACT0011033,O001825,S008,Call,2025-06-05 08:47:00,14
ACT0011034,O001825,S008,Meeting,2025-05-12 12:40:00,41
ACT0011035,O001825,S008,Demo,2025-06-06 08:19:00,74
ACT0011036,O001825,S008,Call,2025-05-22 13:37:00,36
ACT0011037,O001825,S008,Email,2025-05-23 15:53:00,0
ACT0011038,O001826,S009,Demo,2025-05-22 10:28:00,53
ACT0011039,O001826,S009,Demo,2025-04-21 16:07:00,102
ACT0011040,O001826,S009,Call,2025-04-20 11:39:00,37
ACT0011041,O001826,S009,Call,2025-05-14 12:01:00,30
ACT0011042,O001826,S009,Email,2025-05-07 09:12:00,0
ACT0011043,O001826,S009,Email,2025-05-03 13:29:00,0
ACT0011044,O001827,S028,Call,2024-05-07 16:58:00,31
ACT0011045,O001827,S028,Meeting,2024-04-12 09:47:00,81
ACT0011046,O001827,S028,Meeting,2024-03-29 09:43:00,87
ACT0011047,O001827,S028,Email,2024-04-05 09:36:00,0
ACT0011048,O001827,S028,Email,2024-05-07 10:08:00,0
ACT0011049,O001827,S028,Call,2024-04-04 15:57:00,16
ACT0011050,O001827,S028,Email,2024-04-19 16:45:00,0
ACT0011051,O001827,S028,Email,2024-05-05 12:55:00,0
ACT0011052,O001828,S001,Email,2023-12-23 18:59:00,0
ACT0011053,O001828,S001,Email,2023-12-19 10:43:00,0
ACT0011054,O001828,S001,Call,2023-12-16 11:58:00,8
ACT0011055,O001828,S001,Meeting,2024-01-03 09:32:00,53
ACT0011056,O001828,S001,Demo,2023-12-26 11:26:00,103
ACT0011057,O001828,S001,Meeting,2023-12-20 17:49:00,45
ACT0011058,O001829,S030,Email,2024-11-08 16:26:00,0
ACT0011059,O001829,S030,Call,2024-11-07 08:18:00,9
ACT0011060,O001829,S030,Call,2024-11-08 17:48:00,37
ACT0011061,O001829,S030,Call,2024-11-01 12:40:00,9
ACT0011062,O001829,S030,Demo,2024-11-23 14:49:00,101
ACT0011063,O001829,S030,Call,2024-11-17 17:55:00,43
ACT0011064,O001829,S030,Email,2024-11-12 17:11:00,0
ACT0011065,O001829,S030,Email,2024-11-03 11:59:00,0
ACT0011066,O001829,S030,Call,2024-11-22 16:21:00,22
ACT0011067,O001830,S014,Meeting,2025-03-07 16:38:00,57
ACT0011068,O001830,S014,Call,2025-03-07 08:05:00,15
ACT0011069,O001831,S021,Email,2023-11-15 16:51:00,0
ACT0011070,O001831,S021,Call,2023-10-29 10:38:00,7
ACT0011071,O001831,S021,Email,2023-11-05 16:42:00,0
ACT0011072,O001831,S021,Email,2023-12-18 11:54:00,0
ACT0011073,O001831,S021,Email,2024-01-09 16:11:00,0
ACT0011074,O001832,S009,Meeting,2025-04-30 16:24:00,64
ACT0011075,O001832,S009,Call,2025-05-06 08:35:00,31
ACT0011076,O001832,S009,Demo,2025-05-17 17:14:00,70
ACT0011077,O001832,S009,Meeting,2025-05-25 13:55:00,66
ACT0011078,O001832,S009,Call,2025-04-20 16:42:00,15
ACT0011079,O001832,S009,Email,2025-04-22 09:48:00,0
ACT0011080,O001832,S009,Call,2025-05-05 17:09:00,14
ACT0011081,O001833,S010,Email,2024-02-29 10:23:00,0
ACT0011082,O001833,S010,Demo,2024-04-08 13:42:00,59
ACT0011083,O001833,S010,Email,2024-03-26 08:03:00,0
ACT0011084,O001833,S010,Demo,2024-04-22 14:47:00,104
ACT0011085,O001833,S010,Email,2024-03-04 11:14:00,0
ACT0011086,O001833,S010,Email,2024-03-26 09:41:00,0
ACT0011087,O001834,S026,Meeting,2025-06-25 18:43:00,80
ACT0011088,O001834,S026,Call,2025-06-30 16:24:00,10
ACT0011089,O001834,S026,Call,2025-06-30 17:53:00,6
ACT0011090,O001835,S031,Call,2024-08-16 15:36:00,24
ACT0011091,O001835,S031,Meeting,2024-07-23 16:54:00,38
ACT0011092,O001835,S031,Call,2024-08-20 15:19:00,22
ACT0011093,O001835,S031,Email,2024-07-21 09:36:00,0
ACT0011094,O001835,S031,Meeting,2024-09-12 14:17:00,79
ACT0011095,O001835,S031,Email,2024-08-29 15:57:00,0
ACT0011096,O001835,S031,Call,2024-08-22 10:17:00,17
ACT0011097,O001835,S031,Demo,2024-07-18 18:00:00,96
ACT0011098,O001836,S018,Email,2023-02-28 09:04:00,0
ACT0011099,O001836,S018,Call,2023-03-23 17:43:00,40
ACT0011100,O001836,S018,Meeting,2023-03-22 10:12:00,53
ACT0011101,O001837,S009,Call,2025-06-26 18:57:00,18
ACT0011102,O001837,S009,Email,2025-04-10 13:11:00,0
ACT0011103,O001837,S009,Demo,2025-05-09 14:17:00,58
ACT0011104,O001837,S009,Email,2025-05-27 17:02:00,0
ACT0011105,O001838,S011,Demo,2024-05-23 15:28:00,55
ACT0011106,O001838,S011,Email,2024-07-26 13:33:00,0
ACT0011107,O001838,S011,Call,2024-04-30 14:25:00,23
ACT0011108,O001838,S011,Email,2024-04-15 08:58:00,0
ACT0011109,O001839,S013,Call,2024-04-02 12:13:00,21
ACT0011110,O001839,S013,Email,2024-03-29 09:07:00,0
ACT0011111,O001839,S013,Call,2024-06-01 18:17:00,27
ACT0011112,O001839,S013,Email,2024-06-02 10:50:00,0
ACT0011113,O001839,S013,Email,2024-04-17 10:08:00,0
ACT0011114,O001839,S013,Email,2024-03-30 09:40:00,0
ACT0011115,O001839,S013,Call,2024-04-30 09:57:00,23
ACT0011116,O001839,S013,Email,2024-04-07 10:04:00,0
ACT0011117,O001839,S013,Meeting,2024-04-05 09:21:00,76
ACT0011118,O001839,S013,Demo,2024-05-29 12:40:00,110
ACT0011119,O001840,S026,Demo,2023-06-16 14:19:00,74
ACT0011120,O001840,S026,Meeting,2023-07-07 08:57:00,39
ACT0011121,O001841,S035,Meeting,2025-04-29 14:43:00,49
ACT0011122,O001841,S035,Call,2025-04-25 17:37:00,28
ACT0011123,O001841,S035,Meeting,2025-04-06 08:25:00,71
ACT0011124,O001841,S035,Call,2025-04-30 09:06:00,24
ACT0011125,O001841,S035,Email,2025-03-30 15:48:00,0
ACT0011126,O001841,S035,Call,2025-04-18 09:24:00,21
ACT0011127,O001841,S035,Meeting,2025-04-09 15:49:00,76
ACT0011128,O001841,S035,Call,2025-04-04 12:50:00,33
ACT0011129,O001842,S033,Email,2025-06-11 18:21:00,0
ACT0011130,O001842,S033,Email,2025-04-07 13:49:00,0
ACT0011131,O001842,S033,Email,2025-06-13 16:19:00,0
ACT0011132,O001842,S033,Demo,2025-05-26 14:10:00,92
ACT0011133,O001842,S033,Email,2025-06-18 10:58:00,0
ACT0011134,O001842,S033,Email,2025-06-26 09:50:00,0
ACT0011135,O001842,S033,Call,2025-04-08 14:59:00,31
ACT0011136,O001843,S033,Email,2023-06-21 14:51:00,0
ACT0011137,O001843,S033,Meeting,2023-08-05 09:24:00,79
ACT0011138,O001843,S033,Email,2023-07-22 10:51:00,0
ACT0011139,O001843,S033,Call,2023-07-04 18:21:00,38
ACT0011140,O001843,S033,Email,2023-04-03 09:38:00,0
ACT0011141,O001843,S033,Email,2023-05-01 14:45:00,0
ACT0011142,O001843,S033,Call,2023-06-17 17:04:00,11
ACT0011143,O001843,S033,Email,2023-07-23 11:20:00,0
ACT0011144,O001843,S033,Email,2023-08-05 16:18:00,0
ACT0011145,O001843,S033,Email,2023-06-14 17:01:00,0
ACT0011146,O001844,S037,Call,2025-06-09 17:12:00,43
ACT0011147,O001844,S037,Demo,2025-06-18 13:04:00,47
ACT0011148,O001844,S037,Email,2025-06-20 13:27:00,0
ACT0011149,O001845,S017,Email,2025-05-31 18:25:00,0
ACT0011150,O001845,S017,Call,2025-06-14 15:23:00,39
ACT0011151,O001845,S017,Email,2025-05-22 18:22:00,0
ACT0011152,O001845,S017,Call,2025-06-02 13:02:00,16
ACT0011153,O001845,S017,Meeting,2025-06-15 18:57:00,85
ACT0011154,O001845,S017,Meeting,2025-06-17 14:33:00,64
ACT0011155,O001845,S017,Email,2025-06-15 17:13:00,0
ACT0011156,O001845,S017,Call,2025-05-24 16:26:00,29
ACT0011157,O001845,S017,Email,2025-06-18 11:31:00,0
ACT0011158,O001845,S017,Email,2025-05-22 17:45:00,0
ACT0011159,O001845,S017,Call,2025-05-23 12:42:00,10
ACT0011160,O001845,S017,Email,2025-06-07 15:36:00,0
ACT0011161,O001845,S017,Meeting,2025-05-30 14:14:00,57
ACT0011162,O001846,S030,Email,2024-07-01 10:06:00,0
ACT0011163,O001846,S030,Email,2024-05-26 08:52:00,0
ACT0011164,O001846,S030,Call,2024-05-23 10:33:00,25
ACT0011165,O001846,S030,Email,2024-05-31 14:35:00,0
ACT0011166,O001846,S030,Email,2024-05-04 13:03:00,0
ACT0011167,O001846,S030,Demo,2024-05-18 09:47:00,96
ACT0011168,O001846,S030,Email,2024-05-18 08:02:00,0
ACT0011169,O001846,S030,Email,2024-07-04 08:56:00,0
ACT0011170,O001846,S030,Call,2024-06-08 14:53:00,15
ACT0011171,O001846,S030,Email,2024-04-23 10:00:00,0
ACT0011172,O001846,S030,Email,2024-06-27 15:51:00,0
ACT0011173,O001846,S030,Call,2024-05-08 13:15:00,17
ACT0011174,O001847,S012,Meeting,2024-03-15 15:45:00,76
ACT0011175,O001847,S012,Demo,2024-03-07 15:18:00,57
ACT0011176,O001847,S012,Email,2024-03-21 12:29:00,0
ACT0011177,O001848,S010,Email,2024-11-06 15:05:00,0
ACT0011178,O001848,S010,Email,2024-11-17 17:58:00,0
ACT0011179,O001848,S010,Meeting,2024-12-20 12:51:00,63
ACT0011180,O001848,S010,Meeting,2024-09-16 11:23:00,60
ACT0011181,O001848,S010,Email,2024-12-30 13:54:00,0
ACT0011182,O001848,S010,Call,2024-12-20 14:48:00,7
ACT0011183,O001848,S010,Demo,2024-11-22 10:44:00,87
ACT0011184,O001848,S010,Email,2024-12-29 13:20:00,0
ACT0011185,O001849,S030,Email,2025-05-07 09:43:00,0
ACT0011186,O001849,S030,Email,2025-03-10 16:10:00,0
ACT0011187,O001849,S030,Email,2025-04-28 10:02:00,0
ACT0011188,O001849,S030,Call,2025-03-01 14:44:00,36
ACT0011189,O001850,S031,Demo,2023-10-07 15:21:00,87
ACT0011190,O001850,S031,Email,2023-10-07 10:34:00,0
ACT0011191,O001851,S019,Email,2025-04-24 11:56:00,0
ACT0011192,O001851,S019,Email,2025-04-10 15:07:00,0
ACT0011193,O001851,S019,Email,2025-04-28 13:59:00,0
ACT0011194,O001851,S019,Email,2024-01-20 11:39:00,0
ACT0011195,O001851,S019,Email,2025-04-24 14:43:00,0
ACT0011196,O001851,S019,Call,2025-03-28 14:22:00,43
ACT0011197,O001851,S019,Email,2025-04-07 15:18:00,0
ACT0011198,O001851,S019,Call,2025-04-02 10:15:00,36
ACT0011199,O001852,S027,Email,2024-01-31 12:55:00,0
ACT0011200,O001852,S027,Email,2023-11-11 10:37:00,0
ACT0011201,O001852,S027,Call,2024-01-19 08:13:00,11
ACT0011202,O001852,S027,Call,2024-02-02 10:56:00,18
ACT0011203,O001852,S027,Meeting,2023-12-30 09:44:00,78
ACT0011204,O001852,S027,Email,2024-01-17 10:57:00,0
ACT0011205,O001852,S027,Meeting,2023-11-21 09:05:00,34
ACT0011206,O001852,S027,Meeting,2023-12-20 11:51:00,62
ACT0011207,O001853,S002,Meeting,2023-11-24 15:18:00,86
ACT0011208,O001853,S002,Email,2023-11-25 16:51:00,0
ACT0011209,O001853,S002,Email,2023-12-05 12:00:00,0
ACT0011210,O001853,S002,Meeting,2023-11-25 11:14:00,58
ACT0011211,O001853,S002,Call,2023-12-05 18:54:00,18
ACT0011212,O001853,S002,Call,2023-11-26 15:24:00,21
ACT0011213,O001853,S002,Call,2023-11-26 08:34:00,24
ACT0011214,O001854,S019,Call,2023-04-11 16:17:00,21
ACT0011215,O001854,S019,Email,2023-04-07 16:03:00,0
ACT0011216,O001854,S019,Demo,2023-04-30 08:54:00,50
ACT0011217,O001854,S019,Demo,2023-04-15 12:32:00,96
ACT0011218,O001854,S019,Meeting,2023-04-08 08:37:00,59
ACT0011219,O001854,S019,Email,2023-04-14 09:46:00,0
ACT0011220,O001854,S019,Call,2023-04-17 14:05:00,26
ACT0011221,O001854,S019,Meeting,2023-04-18 09:10:00,51
ACT0011222,O001854,S019,Call,2023-05-02 14:36:00,7
ACT0011223,O001855,S033,Email,2025-04-29 08:52:00,0
ACT0011224,O001855,S033,Email,2025-04-17 10:05:00,0
ACT0011225,O001855,S033,Demo,2025-04-13 11:37:00,73
ACT0011226,O001855,S033,Email,2025-05-07 10:29:00,0
ACT0011227,O001855,S033,Call,2025-05-02 10:29:00,8
ACT0011228,O001855,S033,Call,2025-05-02 18:35:00,31
ACT0011229,O001855,S033,Email,2025-05-10 15:08:00,0
ACT0011230,O001855,S033,Email,2025-05-08 09:12:00,0
ACT0011231,O001856,S016,Email,2025-06-07 18:41:00,0
ACT0011232,O001856,S016,Email,2025-06-24 11:03:00,0
ACT0011233,O001856,S016,Email,2025-06-30 11:43:00,0
ACT0011234,O001857,S009,Meeting,2025-06-28 17:08:00,56
ACT0011235,O001858,S005,Email,2024-11-23 08:27:00,0
ACT0011236,O001858,S005,Meeting,2024-11-28 15:32:00,51
ACT0011237,O001858,S005,Email,2024-12-08 11:04:00,0
ACT0011238,O001858,S005,Call,2023-11-06 12:42:00,7
ACT0011239,O001858,S005,Meeting,2024-11-28 11:20:00,82
ACT0011240,O001858,S005,Email,2024-12-10 18:05:00,0
ACT0011241,O001858,S005,Email,2024-12-14 15:35:00,0
ACT0011242,O001858,S005,Call,2024-11-24 13:43:00,41
ACT0011243,O001858,S005,Email,2024-12-10 11:18:00,0
ACT0011244,O001858,S005,Demo,2024-12-14 13:31:00,79
ACT0011245,O001858,S005,Call,2024-11-12 11:32:00,19
ACT0011246,O001859,S030,Email,2024-06-12 16:52:00,0
ACT0011247,O001859,S030,Email,2024-05-16 15:36:00,0
ACT0011248,O001859,S030,Email,2024-06-13 09:18:00,0
ACT0011249,O001859,S030,Email,2024-04-17 13:53:00,0
ACT0011250,O001859,S030,Email,2024-06-03 10:42:00,0
ACT0011251,O001859,S030,Email,2024-05-21 17:50:00,0
ACT0011252,O001859,S030,Demo,2024-06-14 15:34:00,104
ACT0011253,O001860,S022,Email,2025-06-25 11:44:00,0
ACT0011254,O001860,S022,Email,2025-06-21 08:43:00,0
ACT0011255,O001860,S022,Demo,2025-06-23 08:51:00,64
ACT0011256,O001861,S037,Call,2025-04-06 17:01:00,22
ACT0011257,O001861,S037,Call,2025-04-24 10:58:00,24
ACT0011258,O001861,S037,Demo,2025-04-03 13:50:00,45
ACT0011259,O001861,S037,Call,2025-04-08 11:29:00,11
ACT0011260,O001861,S037,Email,2025-04-13 09:29:00,0
ACT0011261,O001862,S021,Call,2025-01-17 09:54:00,34
ACT0011262,O001862,S021,Email,2024-12-25 14:37:00,0
ACT0011263,O001862,S021,Meeting,2024-12-19 08:49:00,89
ACT0011264,O001862,S021,Call,2025-01-10 10:49:00,23
ACT0011265,O001862,S021,Call,2025-01-20 18:40:00,40
ACT0011266,O001862,S021,Email,2024-12-17 16:21:00,0
ACT0011267,O001862,S021,Call,2025-01-02 09:59:00,6
ACT0011268,O001862,S021,Call,2025-01-16 13:48:00,29
ACT0011269,O001862,S021,Meeting,2025-01-30 10:18:00,65
ACT0011270,O001863,S004,Demo,2025-05-03 18:52:00,82
ACT0011271,O001863,S004,Email,2025-04-26 16:03:00,0
ACT0011272,O001863,S004,Email,2023-11-01 08:04:00,0
ACT0011273,O001863,S004,Email,2025-05-03 17:34:00,0
